cik,filedFor,ticker,no_shares,value,nameOfIssuer
1067983,2015-12-31,WFC,1609720,87504000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,3075600,167190000,WELLS FARGO & CO NEW
1067983,2015-12-31,AXTA,3324000,88585000,AXALTA COATING SYS LTD
1067983,2015-12-31,AXTA,20000000,533000000,AXALTA COATING SYS LTD
1067983,2015-12-31,LBTYA,3457025,146440000,LIBERTY GLOBAL PLC
1067983,2015-12-31,LBTYA,9087271,384937000,LIBERTY GLOBAL PLC
1067983,2015-12-31,LBTYK,7346968,299536000,LIBERTY GLOBAL PLC
1067983,2015-12-31,LILA,145801,6032000,LIBERTY GLOBAL PLC
1067983,2015-12-31,LILA,371338,15362000,LIBERTY GLOBAL PLC
1067983,2015-12-31,LILAK,367348,15796000,LIBERTY GLOBAL PLC
1067983,2015-09-30,T,12743618,415187000,AT&T INC
1067983,2015-09-30,T,32637320,1063324000,AT&T INC
1067983,2015-09-30,T,13105079,426963000,AT&T INC
1067983,2015-09-30,T,834739,27196000,AT&T INC
1067983,2015-09-30,AXP,1952142,144712000,AMERICAN EXPRESS CO
1067983,2015-09-30,AXP,17225400,1276919000,AMERICAN EXPRESS CO
1067983,2015-09-30,AXP,839832,62257000,AMERICAN EXPRESS CO
1067983,2015-09-30,AXP,1943100,144042000,AMERICAN EXPRESS CO
1067983,2015-09-30,AXP,7994634,592642000,AMERICAN EXPRESS CO
1067983,2015-09-30,AXP,120255879,8914568000,AMERICAN EXPRESS CO
1067983,2015-09-30,AXP,1399713,103761000,AMERICAN EXPRESS CO
1067983,2015-09-30,BK,6666492,260993000,BANK OF NEW YORK MELLON CORP
1067983,2015-09-30,BK,1793915,70232000,BANK OF NEW YORK MELLON CORP
1067983,2015-09-30,BK,5445384,213187000,BANK OF NEW YORK MELLON CORP
1067983,2015-09-30,BK,550021,21533000,BANK OF NEW YORK MELLON CORP
1067983,2015-09-30,BK,5656400,221448000,BANK OF NEW YORK MELLON CORP
1067983,2015-09-30,CHTR,2818446,495624000,CHARTER COMMUNICATIONS INC D
1067983,2015-09-30,CHTR,7463157,1312396000,CHARTER COMMUNICATIONS INC D
1067983,2015-09-30,CBI,1983190,78653000,CHICAGO BRIDGE & IRON CO N V
1067983,2015-09-30,KO,800000,32096000,COCA COLA CO
1067983,2015-09-30,KO,80283200,3220962000,COCA COLA CO
1067983,2015-09-30,KO,1824000,73179000,COCA COLA CO
1067983,2015-09-30,KO,14411200,578177000,COCA COLA CO
1067983,2015-09-30,KO,18278400,733329000,COCA COLA CO
1067983,2015-09-30,KO,279891200,11229235000,COCA COLA CO
1067983,2015-09-30,KO,3552000,142506000,COCA COLA CO
1067983,2015-09-30,KO,960000,38515000,COCA COLA CO
1067983,2015-09-30,COST,4333363,626474000,COSTCO WHSL CORP NEW
1067983,2015-09-30,DVA,20052088,1450368000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-09-30,DVA,18513482,1339080000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-09-30,DE,719700,53258000,DEERE & CO
1067983,2015-09-30,DE,2312467,171123000,DEERE & CO
1067983,2015-09-30,DE,14019943,1037476000,DEERE & CO
1067983,2015-09-30,GE,588900,14852000,GENERAL ELECTRIC CO
1067983,2015-09-30,GE,535532,13506000,GENERAL ELECTRIC CO
1067983,2015-09-30,GE,4998302,126057000,GENERAL ELECTRIC CO
1067983,2015-09-30,GE,35702,900000,GENERAL ELECTRIC CO
1067983,2015-09-30,GE,4248556,107149000,GENERAL ELECTRIC CO
1067983,2015-09-30,GE,178510,4502000,GENERAL ELECTRIC CO
1067983,2015-09-30,GM,13863853,416193000,GENERAL MTRS CO
1067983,2015-09-30,GM,24887209,747114000,GENERAL MTRS CO
1067983,2015-09-30,GM,10011338,300540000,GENERAL MTRS CO
1067983,2015-09-30,GM,1237600,37153000,GENERAL MTRS CO
1067983,2015-09-30,GS,4375968,760368000,GOLDMAN SACHS GROUP INC
1067983,2015-09-30,GS,6583551,1143958000,GOLDMAN SACHS GROUP INC
1067983,2015-09-30,GHC,48165,27791000,GRAHAM HLDGS CO
1067983,2015-09-30,GHC,59410,34280000,GRAHAM HLDGS CO
1067983,2015-09-30,IBM,84480,12247000,INTERNATIONAL BUSINESS MACHS
1067983,2015-09-30,IBM,278000,40302000,INTERNATIONAL BUSINESS MACHS
1067983,2015-09-30,IBM,721288,104565000,INTERNATIONAL BUSINESS MACHS
1067983,2015-09-30,IBM,474800,68832000,INTERNATIONAL BUSINESS MACHS
1067983,2015-09-30,IBM,843100,122224000,INTERNATIONAL BUSINESS MACHS
1067983,2015-09-30,IBM,78631782,11399249000,INTERNATIONAL BUSINESS MACHS
1067983,2015-09-30,JNJ,327100,30535000,JOHNSON & JOHNSON
1067983,2015-09-30,KHC,325634818,22983305000,KRAFT HEINZ CO
1067983,2015-09-30,LEE,88863,185000,LEE ENTERPRISES INC
1067983,2015-09-30,FWONA,1965000,70190000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,FWONA,4780980,170777000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,FWONA,933391,33341000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,FWONA,120629,4309000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,FWONK,3135000,108032000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,FWONK,11532074,397395000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,FWONK,508654,17528000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,FWONK,210529,7255000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-09-30,MTB,546000,66585000,M & T BK CORP
1067983,2015-09-30,MTB,164795,20097000,M & T BK CORP
1067983,2015-09-30,MTB,4671245,569658000,M & T BK CORP
1067983,2015-09-30,MA,5229756,471306000,MASTERCARD INC
1067983,2015-09-30,MEG1,3471309,48564000,MEDIA GEN INC NEW
1067983,2015-09-30,MDLZ,578000,24201000,MONDELEZ INTL INC
1067983,2015-09-30,MCO,11973928,1175840000,MOODYS CORP
1067983,2015-09-30,MCO,12695850,1246732000,MOODYS CORP
1067983,2015-09-30,DNOW,659694,9763000,NOW INC
1067983,2015-09-30,DNOW,1165875,17255000,NOW INC
1067983,2015-09-30,PSX,6102000,468878000,PHILLIPS 66
1067983,2015-09-30,PSX,122000,9374000,PHILLIPS 66
1067983,2015-09-30,PSX,53996926,4149124000,PHILLIPS 66
1067983,2015-09-30,PSX,1266000,97279000,PHILLIPS 66
1067983,2015-09-30,PCP,1505683,345870000,PRECISION CASTPARTS CORP
1067983,2015-09-30,PCP,2695109,619093000,PRECISION CASTPARTS CORP
1067983,2015-09-30,PG,315400,22690000,PROCTER & GAMBLE CO
1067983,2015-09-30,PG,20280000,1458943000,PROCTER & GAMBLE CO
1067983,2015-09-30,PG,1560000,112226000,PROCTER & GAMBLE CO
1067983,2015-09-30,PG,6240000,448906000,PROCTER & GAMBLE CO
1067983,2015-09-30,PG,6240000,448906000,PROCTER & GAMBLE CO
1067983,2015-09-30,PG,17377678,1250150000,PROCTER & GAMBLE CO
1067983,2015-09-30,PG,780000,56113000,PROCTER & GAMBLE CO
1067983,2015-09-30,QSR,8438225,303101000,RESTAURANT BRANDS INTL INC
1067983,2015-09-30,GL,174489,9841000,TORCHMARK CORP
1067983,2015-09-30,GL,1011888,57070000,TORCHMARK CORP
1067983,2015-09-30,GL,1439325,81178000,TORCHMARK CORP
1067983,2015-09-30,GL,3728025,210261000,TORCHMARK CORP
1067983,2015-09-30,TFCFA,4632867,124995000,TWENTY FIRST CENTY FOX INC
1067983,2015-09-30,TFCFA,4319002,116527000,TWENTY FIRST CENTY FOX INC
1067983,2015-09-30,USB,590275,24207000,US BANCORP DEL
1067983,2015-09-30,USB,3070000,125901000,US BANCORP DEL
1067983,2015-09-30,USB,23831300,977322000,US BANCORP DEL
1067983,2015-09-30,USB,1175000,48187000,US BANCORP DEL
1067983,2015-09-30,USB,12679300,519978000,US BANCORP DEL
1067983,2015-09-30,USB,4204800,172439000,US BANCORP DEL
1067983,2015-09-30,USB,3050000,125081000,US BANCORP DEL
1067983,2015-09-30,USB,34717492,1423764000,US BANCORP DEL
1067983,2015-09-30,USB,1745000,71562000,US BANCORP DEL
1067983,2015-09-30,USG,14035088,373614000,U S G CORP
1067983,2015-09-30,USG,24966928,664620000,U S G CORP
1067983,2015-09-30,UPS,59400,5862000,UNITED PARCEL SERVICE INC
1067983,2015-09-30,VRSN,5047264,356135000,VERISIGN INC
1067983,2015-09-30,VRSN,7937736,560087000,VERISIGN INC
1067983,2015-09-30,VZ,13487628,586847000,VERIZON COMMUNICATIONS INC
1067983,2015-09-30,VZ,1513300,65844000,VERIZON COMMUNICATIONS INC
1067983,2015-09-30,VRSK,1563434,115553000,VERISK ANALYTICS INC
1067983,2015-09-30,V,9885160,688600000,VISA INC
1067983,2015-09-30,WBC,1916496,200906000,WABCO HLDGS INC
1067983,2015-09-30,WBC,1642693,172204000,WABCO HLDGS INC
1067983,2015-09-30,WMT,290000,18804000,WAL MART STORES INC
1067983,2015-09-30,WMT,1710000,110876000,WAL MART STORES INC
1067983,2015-09-30,WMT,29500,1913000,WAL MART STORES INC
1067983,2015-09-30,WMT,1549840,100492000,WAL MART STORES INC
1067983,2015-09-30,WMT,256000,16599000,WAL MART STORES INC
1067983,2015-09-30,WMT,946000,61339000,WAL MART STORES INC
1067983,2015-09-30,WMT,1789000,115999000,WAL MART STORES INC
1067983,2015-09-30,WMT,4588000,297486000,WAL MART STORES INC
1067983,2015-09-30,WMT,43980953,2851725000,WAL MART STORES INC
1067983,2015-09-30,WMT,535000,34689000,WAL MART STORES INC
1067983,2015-09-30,WMT,511000,33133000,WAL MART STORES INC
1067983,2015-09-30,WFC,6099470,313208000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,16450000,844708000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,5303500,272335000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,6812857,349840000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,74853819,3843744000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,820000,42107000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,1700000,87295000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,36069200,1852153000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,10267000,527210000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,56018270,2876538000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,249500523,12811852000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,2788000,143164000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,1609720,82659000,WELLS FARGO & CO NEW
1067983,2015-09-30,WFC,2000000,102700000,WELLS FARGO & CO NEW
1067983,2015-09-30,AXTA,3199474,81075000,AXALTA COATING SYS LTD
1067983,2015-09-30,AXTA,20000000,506800000,AXALTA COATING SYS LTD
1067983,2015-09-30,LBTYA,3457025,148445000,LIBERTY GLOBAL PLC
1067983,2015-09-30,LBTYA,8500260,365001000,LIBERTY GLOBAL PLC
1067983,2015-09-30,LBTYK,7346968,301373000,LIBERTY GLOBAL PLC
1067983,2015-09-30,LILA,145801,4912000,LIBERTY GLOBAL PLC
1067983,2015-09-30,LILA,371338,12510000,LIBERTY GLOBAL PLC
1067983,2015-09-30,LILAK,367348,12578000,LIBERTY GLOBAL PLC
1067983,2015-06-30,PSX,6102000,491577,PHILLIPS 66
1067983,2015-06-30,PSX,23595948,1900890,PHILLIPS 66
1067983,2015-06-30,AXP,1952142,151720000,AMERICAN EXPRESS CO
1067983,2015-06-30,AXP,17225400,1338758000,AMERICAN EXPRESS CO
1067983,2015-06-30,AXP,839832,65272000,AMERICAN EXPRESS CO
1067983,2015-06-30,AXP,1943100,151018000,AMERICAN EXPRESS CO
1067983,2015-06-30,AXP,7994634,621343000,AMERICAN EXPRESS CO
1067983,2015-06-30,AXP,120255879,9346287000,AMERICAN EXPRESS CO
1067983,2015-06-30,AXP,1399713,108786000,AMERICAN EXPRESS CO
1067983,2015-06-30,BK,7234700,303640000,BANK OF NEW YORK MELLON CORP
1067983,2015-06-30,BK,1793915,75291000,BANK OF NEW YORK MELLON CORP
1067983,2015-06-30,BK,5445384,228543000,BANK OF NEW YORK MELLON CORP
1067983,2015-06-30,BK,550021,23084000,BANK OF NEW YORK MELLON CORP
1067983,2015-06-30,BK,5656400,237399000,BANK OF NEW YORK MELLON CORP
1067983,2015-06-30,CHTR,1637553,280431000,CHARTER COMMUNICATIONS INC D
1067983,2015-06-30,CHTR,6877125,1177708000,CHARTER COMMUNICATIONS INC D
1067983,2015-06-30,CBI,2858962,143062000,CHICAGO BRIDGE & IRON CO N V
1067983,2015-06-30,CBI,6467959,323657000,CHICAGO BRIDGE & IRON CO N V
1067983,2015-06-30,KO,800000,31384000,COCA COLA CO
1067983,2015-06-30,KO,80283200,3149510000,COCA COLA CO
1067983,2015-06-30,KO,1824000,71556000,COCA COLA CO
1067983,2015-06-30,KO,14411200,565351000,COCA COLA CO
1067983,2015-06-30,KO,18278400,717062000,COCA COLA CO
1067983,2015-06-30,KO,279891200,10980132000,COCA COLA CO
1067983,2015-06-30,KO,3552000,139345000,COCA COLA CO
1067983,2015-06-30,KO,960000,37661000,COCA COLA CO
1067983,2015-06-30,COST,4333363,585264000,COSTCO WHSL CORP NEW
1067983,2015-06-30,DVA,20052088,1593539000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-06-30,DVA,18513482,1471266000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-06-30,DE,989700,96050000,DEERE & CO
1067983,2015-06-30,DE,2312467,224425000,DEERE & CO
1067983,2015-06-30,DE,14007923,1359469000,DEERE & CO
1067983,2015-06-30,DTV1,6735529,624990000,DIRECTV
1067983,2015-06-30,DTV1,17250170,1600643000,DIRECTV
1067983,2015-06-30,DTV1,6926575,642717000,DIRECTV
1067983,2015-06-30,DTV1,441194,40938000,DIRECTV
1067983,2015-06-30,GE,588900,15647000,GENERAL ELECTRIC CO
1067983,2015-06-30,GE,535532,14229000,GENERAL ELECTRIC CO
1067983,2015-06-30,GE,4998302,132805000,GENERAL ELECTRIC CO
1067983,2015-06-30,GE,35702,949000,GENERAL ELECTRIC CO
1067983,2015-06-30,GE,4248556,112884000,GENERAL ELECTRIC CO
1067983,2015-06-30,GE,178510,4743000,GENERAL ELECTRIC CO
1067983,2015-06-30,GM,11255056,375131000,GENERAL MTRS CO
1067983,2015-06-30,GM,22705000,756758000,GENERAL MTRS CO
1067983,2015-06-30,GM,5802344,193392000,GENERAL MTRS CO
1067983,2015-06-30,GM,1237600,41249000,GENERAL MTRS CO
1067983,2015-06-30,GS,1672012,349099000,GOLDMAN SACHS GROUP INC
1067983,2015-06-30,GS,4375968,913658000,GOLDMAN SACHS GROUP INC
1067983,2015-06-30,GS,6583551,1374580000,GOLDMAN SACHS GROUP INC
1067983,2015-06-30,GHC,48165,51780000,GRAHAM HLDGS CO
1067983,2015-06-30,GHC,59410,63869000,GRAHAM HLDGS CO
1067983,2015-06-30,IBM,84480,13742000,INTERNATIONAL BUSINESS MACHS
1067983,2015-06-30,IBM,278000,45219000,INTERNATIONAL BUSINESS MACHS
1067983,2015-06-30,IBM,689588,112168000,INTERNATIONAL BUSINESS MACHS
1067983,2015-06-30,IBM,474800,77231000,INTERNATIONAL BUSINESS MACHS
1067983,2015-06-30,IBM,843100,137139000,INTERNATIONAL BUSINESS MACHS
1067983,2015-06-30,IBM,77195147,12556563000,INTERNATIONAL BUSINESS MACHS
1067983,2015-06-30,JNJ,327100,31879000,JOHNSON & JOHNSON
1067983,2015-06-30,KRFT,192666,16404000,KRAFT FOODS GROUP INC
1067983,2015-06-30,LEE,88863,296000,LEE ENTERPRISES INC
1067983,2015-06-30,FWONA,1322340,47657000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-06-30,FWONA,2677660,96503000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-06-30,FWONK,2644680,94944000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-06-30,FWONK,5355320,192256000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-06-30,MTB,546000,68212000,M & T BK CORP
1067983,2015-06-30,MTB,164795,20588000,M & T BK CORP
1067983,2015-06-30,MTB,4671245,583579000,M & T BK CORP
1067983,2015-06-30,MA,5229756,488878000,MASTERCARD INC
1067983,2015-06-30,MEG1,4646220,76756000,MEDIA GEN INC NEW
1067983,2015-06-30,MDLZ,578000,23779000,MONDELEZ INTL INC
1067983,2015-06-30,MCO,11973928,1292705000,MOODYS CORP
1067983,2015-06-30,MCO,12695850,1370644000,MOODYS CORP
1067983,2015-06-30,DNOW,659694,13135000,NOW INC
1067983,2015-06-30,DNOW,1165875,23213000,NOW INC
1067983,2015-06-30,PCP,1505683,300941000,PRECISION CASTPARTS CORP
1067983,2015-06-30,PCP,2695109,538671000,PRECISION CASTPARTS CORP
1067983,2015-06-30,PG,315400,24677000,PROCTER & GAMBLE CO
1067983,2015-06-30,PG,20280000,1586707000,PROCTER & GAMBLE CO
1067983,2015-06-30,PG,1560000,122054000,PROCTER & GAMBLE CO
1067983,2015-06-30,PG,6240000,488218000,PROCTER & GAMBLE CO
1067983,2015-06-30,PG,6240000,488218000,PROCTER & GAMBLE CO
1067983,2015-06-30,PG,17377678,1359630000,PROCTER & GAMBLE CO
1067983,2015-06-30,PG,780000,61027000,PROCTER & GAMBLE CO
1067983,2015-06-30,QSR,8438225,322425000,RESTAURANT BRANDS INTL INC
1067983,2015-06-30,GL,174489,10159000,TORCHMARK CORP
1067983,2015-06-30,GL,1011888,58912000,TORCHMARK CORP
1067983,2015-06-30,GL,1439325,83798000,TORCHMARK CORP
1067983,2015-06-30,GL,3728025,217046000,TORCHMARK CORP
1067983,2015-06-30,TFCFA,3717867,120998000,TWENTY FIRST CENTY FOX INC
1067983,2015-06-30,TFCFA,2510230,81695000,TWENTY FIRST CENTY FOX INC
1067983,2015-06-30,USB,619275,26877000,US BANCORP DEL
1067983,2015-06-30,USB,3070000,133238000,US BANCORP DEL
1067983,2015-06-30,USB,23802300,1033020000,US BANCORP DEL
1067983,2015-06-30,USB,1175000,50995000,US BANCORP DEL
1067983,2015-06-30,USB,12679300,550282000,US BANCORP DEL
1067983,2015-06-30,USB,4204800,182488000,US BANCORP DEL
1067983,2015-06-30,USB,3050000,132370000,US BANCORP DEL
1067983,2015-06-30,USB,34717492,1506739000,US BANCORP DEL
1067983,2015-06-30,USB,1745000,75733000,US BANCORP DEL
1067983,2015-06-30,USG,14035088,390035000,U S G CORP
1067983,2015-06-30,USG,24966928,693831000,U S G CORP
1067983,2015-06-30,UPS,59400,5756000,UNITED PARCEL SERVICE INC
1067983,2015-06-30,VRSN,5047264,311517000,VERISIGN INC
1067983,2015-06-30,VRSN,7937736,489917000,VERISIGN INC
1067983,2015-06-30,VZ,13487628,628658000,VERIZON COMMUNICATIONS INC
1067983,2015-06-30,VZ,1513300,70535000,VERIZON COMMUNICATIONS INC
1067983,2015-06-30,VRSK,1563434,113755000,VERISK ANALYTICS INC
1067983,2015-06-30,VIAB,966531,62477000,VIACOM INC NEW
1067983,2015-06-30,VIAB,4680190,302527000,VIACOM INC NEW
1067983,2015-06-30,V,9885160,663788000,VISA INC
1067983,2015-06-30,WBC,2134502,264081000,WABCO HLDGS INC
1067983,2015-06-30,WBC,1642693,203234000,WABCO HLDGS INC
1067983,2015-06-30,WMT,306000,21705000,WAL MART STORES INC
1067983,2015-06-30,WMT,1710000,121290000,WAL MART STORES INC
1067983,2015-06-30,WMT,29500,2092000,WAL MART STORES INC
1067983,2015-06-30,WMT,4200000,297906000,WAL MART STORES INC
1067983,2015-06-30,WMT,1533840,108795000,WAL MART STORES INC
1067983,2015-06-30,WMT,256000,18158000,WAL MART STORES INC
1067983,2015-06-30,WMT,946000,67100000,WAL MART STORES INC
1067983,2015-06-30,WMT,1789000,126894000,WAL MART STORES INC
1067983,2015-06-30,WMT,4588000,325427000,WAL MART STORES INC
1067983,2015-06-30,WMT,43980953,3119569000,WAL MART STORES INC
1067983,2015-06-30,WMT,535000,37948000,WAL MART STORES INC
1067983,2015-06-30,WMT,511000,36245000,WAL MART STORES INC
1067983,2015-06-30,WFC,6099470,343034000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,16450000,925148000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,5303500,298269000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,6812857,383155000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,74853819,4209779000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,820000,46117000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,1700000,95608000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,36069200,2028532000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,10267000,577416000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,56018270,3150468000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,249500523,14031909000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,2788000,156797000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,1609720,90531000,WELLS FARGO & CO NEW
1067983,2015-06-30,WFC,2000000,112480000,WELLS FARGO & CO NEW
1067983,2015-06-30,AXTA,20000000,661600000,AXALTA COATING SYS LTD
1067983,2015-06-30,LBTYA,2916025,157669000,LIBERTY GLOBAL PLC
1067983,2015-06-30,LBTYA,7426768,401565000,LIBERTY GLOBAL PLC
1067983,2015-06-30,LBTYK,7346968,371977000,LIBERTY GLOBAL PLC
1067983,2015-03-31,AXP,1952142,152501000,AMERICAN EXPRESS CO
1067983,2015-03-31,AXP,17225400,1345648000,AMERICAN EXPRESS CO
1067983,2015-03-31,AXP,839832,65608000,AMERICAN EXPRESS CO
1067983,2015-03-31,AXP,1943100,151795000,AMERICAN EXPRESS CO
1067983,2015-03-31,AXP,7994634,624541000,AMERICAN EXPRESS CO
1067983,2015-03-31,AXP,120255879,9394389000,AMERICAN EXPRESS CO
1067983,2015-03-31,AXP,1399713,109346000,AMERICAN EXPRESS CO
1067983,2015-03-31,BK,7234700,291124000,BANK OF NEW YORK MELLON CORP
1067983,2015-03-31,BK,1793915,72187000,BANK OF NEW YORK MELLON CORP
1067983,2015-03-31,BK,5445384,219122000,BANK OF NEW YORK MELLON CORP
1067983,2015-03-31,BK,550021,22133000,BANK OF NEW YORK MELLON CORP
1067983,2015-03-31,BK,5656400,227614000,BANK OF NEW YORK MELLON CORP
1067983,2015-03-31,CHTR,1637553,316228000,CHARTER COMMUNICATIONS INC D
1067983,2015-03-31,CHTR,4341583,838403000,CHARTER COMMUNICATIONS INC D
1067983,2015-03-31,CBI,4233151,208525000,CHICAGO BRIDGE & IRON CO N V
1067983,2015-03-31,CBI,6467959,318612000,CHICAGO BRIDGE & IRON CO N V
1067983,2015-03-31,KO,800000,32440000,COCA COLA CO
1067983,2015-03-31,KO,80283200,3255484000,COCA COLA CO
1067983,2015-03-31,KO,1824000,73963000,COCA COLA CO
1067983,2015-03-31,KO,14411200,584374000,COCA COLA CO
1067983,2015-03-31,KO,18278400,741189000,COCA COLA CO
1067983,2015-03-31,KO,279891200,11349588000,COCA COLA CO
1067983,2015-03-31,KO,3552000,144034000,COCA COLA CO
1067983,2015-03-31,KO,960000,38928000,COCA COLA CO
1067983,2015-03-31,COST,4333363,656483000,COSTCO WHSL CORP NEW
1067983,2015-03-31,DVA,20052088,1629834000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-03-31,DVA,18513482,1504776000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-03-31,DE,989700,86787000,DEERE & CO
1067983,2015-03-31,DE,2312467,202780000,DEERE & CO
1067983,2015-03-31,DE,14007923,1228355000,DEERE & CO
1067983,2015-03-31,DTV1,6735529,573194000,DIRECTV
1067983,2015-03-31,DTV1,17250170,1467989000,DIRECTV
1067983,2015-03-31,DTV1,6926575,589452000,DIRECTV
1067983,2015-03-31,DTV1,441194,37546000,DIRECTV
1067983,2015-03-31,GE,588900,14611000,GENERAL ELECTRIC CO
1067983,2015-03-31,GE,535532,13287000,GENERAL ELECTRIC CO
1067983,2015-03-31,GE,4998302,124008000,GENERAL ELECTRIC CO
1067983,2015-03-31,GE,35702,886000,GENERAL ELECTRIC CO
1067983,2015-03-31,GE,4248556,105407000,GENERAL ELECTRIC CO
1067983,2015-03-31,GE,178510,4429000,GENERAL ELECTRIC CO
1067983,2015-03-31,GM,11255056,422065000,GENERAL MTRS CO
1067983,2015-03-31,GM,22705000,851438000,GENERAL MTRS CO
1067983,2015-03-31,GM,5802344,217588000,GENERAL MTRS CO
1067983,2015-03-31,GM,1237600,46410000,GENERAL MTRS CO
1067983,2015-03-31,GS,1672012,314288000,GOLDMAN SACHS GROUP INC
1067983,2015-03-31,GS,4375968,822551000,GOLDMAN SACHS GROUP INC
1067983,2015-03-31,GS,6583551,1237510000,GOLDMAN SACHS GROUP INC
1067983,2015-03-31,GHC,48165,50555000,GRAHAM HLDGS CO
1067983,2015-03-31,GHC,59410,62359000,GRAHAM HLDGS CO
1067983,2015-03-31,IBM,84480,13559000,INTERNATIONAL BUSINESS MACHS
1067983,2015-03-31,IBM,278000,44619000,INTERNATIONAL BUSINESS MACHS
1067983,2015-03-31,IBM,689588,110679000,INTERNATIONAL BUSINESS MACHS
1067983,2015-03-31,IBM,474800,76205000,INTERNATIONAL BUSINESS MACHS
1067983,2015-03-31,IBM,843100,135318000,INTERNATIONAL BUSINESS MACHS
1067983,2015-03-31,IBM,77195147,12389821000,INTERNATIONAL BUSINESS MACHS
1067983,2015-03-31,JNJ,327100,32906000,JOHNSON & JOHNSON
1067983,2015-03-31,KRFT,192666,16784000,KRAFT FOODS GROUP INC
1067983,2015-03-31,LEE,88863,282000,LEE ENTERPRISES INC
1067983,2015-03-31,FWONA,1322340,50976000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-03-31,FWONA,2677660,103224000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-03-31,FWONK,2644680,101027000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-03-31,FWONK,5355320,204573000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-03-31,MTB,546000,69342000,M & T BK CORP
1067983,2015-03-31,MTB,164795,20929000,M & T BK CORP
1067983,2015-03-31,MTB,4671245,593248000,M & T BK CORP
1067983,2015-03-31,MA,5229756,451799000,MASTERCARD INC
1067983,2015-03-31,MEG1,4646220,76616000,MEDIA GEN INC NEW
1067983,2015-03-31,MDLZ,578000,20860000,MONDELEZ INTL INC
